,Type,Activity,Sex ,Age,Injury,Fatal (Y/N),Time,Species ,Proper_date,Full Location,latitude,longitude,avg_temp,precipitation,wind_speed,sea_level_pressure
3852,Unprovoked,0,M,16,"FATAL, left arm severed above elbow, lacerations on chest, right thumb severed, left thigh lacerated to bone, abrasions  ",Y,9999,Tiger shark,19291226,"AUSTRALIA New South Wales White Bay, near Bald Rock Jetty, Sydney Harbor ",-33.8607391,151.18862,24.041155660377356,0.3,12.665633608815426,1016.2291060291059
3853,Unprovoked,diving,M,27,Recovered at Thursday Island Hospital,N,9999,Not Determined,19291221,AUSTRALIA Torres Strait Thursday Island,-10.5802361,142.2210964,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3854,Unprovoked,bathing,F,17,Superficial lacerations on right leg,N,9999,"""a small shark""",19291216,AUSTRALIA New South Wales Collaroy,-33.73,151.3,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3855,Unprovoked,diving,M,27,Injuries to chest & arm,N,9999,Not Determined,19291213,AUSTRALIA Torres Strait Thursday Island,-10.5802361,142.2210964,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3856,Unprovoked,fishing,M,27,"Shark attacked his boat, threatening to capsize it. He jumped overboard & shark bit his arm. He knifed & killed shark. Later his arm was surgically amputated",N,9999,Not Determined,19291121,CUBA Cienfuegos Province Cienfuegos,22.1599753,-80.4437781,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3857,Unprovoked,diving,M,27,Heel injured,N,9999,Not Determined,19291020,AUSTRALIA Torres Strait Near Badu Island,-10.116416,142.1275481,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3858,Unprovoked,fishing,M,27,Arm injured when sharks rammed his boat,N,9999,Not Determined,19291002,SPAIN Valencia Nasareth Beach,39.4458333,-0.3333333,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3859,Unprovoked,fell,M,42,"FATAL, severe injuries to both legs ",Y,9999,Not Determined,19290901,"AUSTRALIA Queensland Ross River, Townsville",-19.4006854,146.7329811,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3860,Unprovoked,bathing,M,27,Left foot & ankle bitten,N,9999,Not Determined,19290805,USA South Carolina Fort Moultrie,32.7592457,-79.8578543,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3861,Unprovoked,swimming,M,27,Right leg severed below knee,N,9999,Not Determined,19290729,MEXICO Tamaulipas Tampico,22.2331041,-97.861099,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3862,Provoked,fishing,M,27,Leg bitten by hooked shark PROVOKED INCIDENT,N,9999,9-foot shark,19290623,"USA Florida Fort Pierce, St Lucie County",27.4467056,-80.3256056,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3863,Provoked,standing,M,19,Right calf severely bitten by shark caught in the net PROVOKED INCIDENT,N,1345,"Grey nurse shark, 4' ",19290411,"AUSTRALIA Queensland Bribie Passage, Caloundra",-26.8082542,153.1233673,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3864,Unprovoked,no activity,M,27,FATAL,Y,9999,Not Determined,19290409,AUSTRALIA Torres Strait Badu Island,-10.116416,142.1275481,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3865,Unprovoked,swimming,M,27,FATAL,Y,9999,Not Determined,19290404,AUSTRALIA Torres Strait Badu Island,-10.116416,142.1275481,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3866,Unprovoked,swimming,M,26,Right sole & toes lacerated,N,1200,Not Determined,19290316,"USA Florida Sea Spray, Palm Beach",26.7078004,-80.038747,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3867,Unprovoked,bathing,M,27,FATAL,Y,9999,Not Determined,19290312,AUSTRALIA Torres Strait Near Dauan Island,-9.4201831,142.5345281,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3868,Unprovoked,launching,M,9,Foot bitten,N,9999,"""a dog shark""",19290304,AUSTRALIA South Australia Ardrossan,-34.425653,137.9139563,24.041155660377356,1.5,12.665633608815426,1016.2291060291059
3869,Unprovoked,launching,M,12,Legs bitten,N,9999,"""a dog shark""",19290304,AUSTRALIA South Australia Ardrossan,-34.425653,137.9139563,24.041155660377356,1.5,12.665633608815426,1016.2291060291059
3870,Unprovoked,surfing,M,20,"FATAL, both thighs lacerated, right foot, fingers and knee abraded, died of sepsis",Y,1530,Not Determined,19290218,AUSTRALIA New South Wales Maroubra Bay,-33.9448852,151.2523651,24.041155660377356,9.9,12.665633608815426,1016.2291060291059
3871,Unprovoked,swimming,M,39,"FATAL, right thigh bitten, femoral artery severed",Y,1600,Not Determined,19290208,AUSTRALIA New South Wales Bondi,-33.8914755,151.2766845,24.041155660377356,11.2,12.665633608815426,1016.2291060291059
3872,Unprovoked,swimming,M,27,"FATAL, right buttock lacerated, left arm severed above elbow,  right forearm severed by shark, both arms surgically amputated",Y,1730,Not Determined,19290127,"AUSTRALIA Queensland Alma Bay, Magnetic Island, Townsville",-19.148322,146.868517,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3873,Unprovoked,bathing,F,27,"One was bitten on the leg, the other on the arm",N,9999,Not Determined,19290114,"NEW ZEALAND North Island Miranda Head, Hauriki Gulf",-37.1840406,175.3053767,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3874,Unprovoked,surfing,M,14,"FATAL, right thigh & hip bitten",Y,1810,12' shark,19290112,AUSTRALIA New South Wales Bondi,-33.8914755,151.2766845,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3875,Unprovoked,diving,M,27,"FATAL, hand severed, both legs & arms bitten & nearly severed ",Y,9999,Not Determined,19290105,FIJI Viti Levu Island Suva Harbor,-18.1323119,178.4260368,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3876,Provoked,netting,M,27,Bitten below the knee,N,9999,"""a dog shark""",19875253,AUSTRALIA South Australia Ardrossan,-34.425653,137.9139563,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3877,Provoked,fishing,M,27,Thigh lacerated by hooked shark PROVOKED INCIDENT,N,9999,9' shark,19875253,USA Florida Indian River area,28.2142068,-80.6431877,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3878,Unprovoked,no activity,M,27,Hand lacerated,N,9999,Not Determined,19875253,"AUSTRALIA New South Wales Garden Island, Sydney",-33.8588921,151.2294331,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3879,Unprovoked,diving,M,27,"ÂPut hand through hatch, shark nearly bit off thumbÂ",N,9999,Not Determined,19875253,"USA Florida Cape Canaveral, Brevard County",28.3922182,-80.60771319999999,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3880,Provoked,fishing,M,27,"Fishermen were cut & bruised by netted, harpooned and gaffed  sharks PROVOKED INCIDENT",N,9999,"""Blue nose sharks""",19281118,"USA New Jersey Seabright, Monmouth County",40.3614987,-73.9740262,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3881,Unprovoked,swimming,M,17,"FATAL, multiple injuries including evisceration, 3 fractures of right arm, 5 fingers  & leg severed below knee",Y,1000,MorenoÂs leg  & part of his swim suit found in 9' shark caught two hours after the attack. Identified as carcharhinid shark by L. Schultz & C. Limbaugh on photograph,19281104,PANAMA Gulf of Panama Taboga Island Bay,8.787191199999999,-79.55753419999999,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3882,Unprovoked,fishing,M,27,Knee bitten,N,9999,Not Determined,19875253,USA Texas Corpus Christi,27.8005828,-97.396381,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3883,Provoked,0,M,27,"No injury, shark approached the boat, he hit it with and oar and fell into the sea PROVOKED INCIDENT",N,9999,"Species unknown, possibly a white shark",19875253,ITALY Tuscany Viareggio,43.8657267,10.2513103,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3884,Unprovoked,treading,M,19,Tissue of left leg stripped from knee to ankle ,N,1600,Not Determined,19280414,AUSTRALIA New South Wales Bondi,-33.8914755,151.2766845,24.041155660377356,0.8,12.665633608815426,1016.2291060291059
3885,Unprovoked,diving,M,27,FATAL,Y,1800,Not Determined,19280409,"JAMAICA Kingston Parish Coal wharf, Port Royal",17.9350445,-76.84257730000002,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3886,Unprovoked,bathing,M,15,Lacerations to right leg ,N,0800,4' shark,19280406,AUSTRALIA Queensland Graceville,-27.5217106,152.9797397,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3887,Unprovoked,standing,M,28,"FATAL, right hand severed, large lacerations on thigh",Y,1800,Not Determined,19280404,"AUSTRALIA New South Wales Cooks Hill, Newcastle",-32.9338,151.7696,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3888,Unprovoked,diving,M,27,FATAL,Y,9999,Not Determined,19280220,"AUSTRALIA Torres Strait Near Barrow Point, Queensland",-10.2199025,141.9368545,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3889,Unprovoked,retrieving,M,78,FATAL,Y,9999,Not Determined,19280127,AUSTRALIA Torres Strait Deliverance Island,-9.516955,141.572485,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3890,Unprovoked,no activity,F,27,Leg lacerated,N,9999,Not Determined,19280102,"SOUTH AFRICA Eastern Cape Province Salt Vlei, Port Alfred",-33.60923289999999,26.8786073,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3891,Unprovoked,surfing,M,18,Foot bitten,N,1100,1.2 m [4'] shark,19875253,SOUTH AFRICA Eastern Cape Province Kei River mouth,-32.5774366,28.1726744,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3892,Unprovoked,standing,M,25,"Tissue of right thigh removed to the bone, both thumbs & some fingers severed ",N,1100,Not Determined,19875253,SOUTH AFRICA KwaZulu-Natal Tugela River Mouth,-29.2199286,31.504882,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3893,Unprovoked,swimming,M,17,"FATAL, leg bitten  ",Y,1100,"White shark, 4.4 m [14.5'] . ",19271228,SOUTH AFRICA Western Cape Province Little Brak River,-34.0862095,22.1460022,24.041155660377356,4.8,12.665633608815426,1016.2291060291059
3894,Unprovoked,riding,M,27,No injury to man or horse,N,9999,Not Determined,19271012,"AUSTRALIA New South Wales Kiah Creek, Eden",-37.1456002,149.8692415,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3895,Unprovoked,diving,M,27,Extensive injuries to left leg,N,9999,Not Determined,19270420,AUSTRALIA Torres Strait Near Thursday Island,-10.5802361,142.2210964,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3896,Unprovoked,diving,M,27,Leg injured,N,9999,Not Determined,19270408,AUSTRALIA Queensland Near Thursday Island,-10.5802361,142.2210964,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3897,Unprovoked,surfing,M,17,"Right buttock & thigh bitten, thumb removed",N,1500,Grey nurse shark?,19270311,AUSTRALIA New South Wales Mereweather Beach,-32.9465493,151.7599466,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3898,Provoked,feeling,M,27,"SharksÂs jaws snapped shut, lacerating his right hand PROVOKED INCIDENT",N,9999,Not Determined,19270214,"NICARAGUA Salinas Bay A shark was caught, its head severed from body and hung from the anchor davit onboard the U.S.S. Borie",11.0519916,-85.6948458,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3899,Unprovoked,attempting,M,27,"No injury, but trouser leg shredded by shark",N,9999,Not Determined,19270209,AUSTRALIA Queensland Brisbane River,-26.8951068,152.318608,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3900,Provoked,fishing,M,70,Severely bitten by shark caught 30 minutes earlier  PROVOKED INCIDENT,N,9999,Mako shark,19875253,"NEW ZEALAND South Island Menzies Bay, Banks Peninsula, ",-43.6380652,172.9676299,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3901,Unprovoked,diving,M,27,Shoulder bitten,N,9999,Not Determined,19875253,AUSTRALIA Torres Strait Thursday Island,-10.5802361,142.2210964,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3902,Unprovoked,diving,M,27,Arm injured,N,9999,Not Determined,19261117,AUSTRALIA Torres Strait Near Thursday Island,-10.5802361,142.2210964,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3903,Unprovoked,bathing,M,17,"3"" laceration to leg",N,1800,"Grey nurse shark, 4'",19261023,AUSTRALIA New South Wales Clarence River,-29.4612304,153.1463819,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3904,Unprovoked,swimming,M,18,FATAL,Y,9999,Not Determined,19260824,"USA New Jersey Seaside, Ocean County",39.944285,-74.0729139,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3905,Unprovoked,swimming,M,20,"FATAL, body was not recovered",Y,1100,Said to involve 6 to 7 m [20' to 23'] white shark,19260723,ITALY Golfo di Genova in the Ligurian Sea Varazze,44.166667,8.916667,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3906,Unprovoked,swimming,M,15,Leg & hand lacerated and dog bitten,N,9999,1.5 m [5'] white shark or sevengill shark,19260708,"USA California San Francisco Bay (or San Leandro Bay), near cannery, Alameda County",37.753628,-122.2228434,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3907,Unprovoked,swimming,M,27,"FATAL, gave sudden shriek & disappeared, body found in shark caught off Kahuka",Y,9999,"White shark, 3.8 m [12.5']  ",19260518,"USA Hawaii Hale'iwa, O'ahu",21.5927614,-158.1034112,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3908,Unprovoked,fell,M,26,When taken back on board 2 hours later both legs were bleeding from shark bites,N,1500,Not Determined,19260422,SOUTH ATLANTIC OCEAN South of the Equator  Steamship bound from Cape Town to Philadelphia,-33.9248685,18.4240553,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3909,Unprovoked,swimming,F,27,Right leg bitten thigh to heel,N,1730,"According to Carlsmith, the shark's mouth was 3' wide",19260407,"USA Hawaii Hilo Bay Yacht Club, Hilo, Hawai'i",19.7370617,-155.0336715,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3910,Unprovoked,swimming,M,27,Thigh lacerated,N,9999,"""a blue shark""",19260126,SOUTH AFRICA Eastern Cape Province Hamburg,-33.2823349,27.4262714,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3911,Provoked,hoisted,M,27,"Struck on head by sharkÂs tail, knocked unconscious & deep gash in head PROVOKED INCIDENT",N,9999,Not Determined,19875253,NEW ZEALAND Cook Islands Rarotonga,-21.2292371,-159.7763491,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3912,Unprovoked,floating,M,55,"FATAL, thigh  & torso bitten, then shark charged rescue boat ",Y,1515,"Tiger shark, 4 m [13'] female",19251122,AUSTRALIA Western Australia Cottesloe Beach,-31.9938622,115.7510477,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3913,Unprovoked,no activity,F,27,Laceration across abdomen,N,9999,Not Determined,19875253,"USA Puerto Rico Condado Beach, San Juan",18.4599451,-66.07794369999999,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3914,Unprovoked,no activity,M,27,Both calves lacerated,N,9999,Not Determined,19875253,"USA Puerto Rico Condado Beach, San Juan",18.4599451,-66.07794369999999,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3915,Unprovoked,fishing,M,27,No injury but shark lifted boat out of the water,N,0800,Not Determined,19250903,ENGLAND Isle of Wight Off Shanklin,50.63467499999999,-1.175199,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3916,Unprovoked,swimming,F,27,"Multiple lacerations on both thighs, right buttock and hip",N,9999,Not Determined,19250802,"USA South Carolina Folly Island, near Charleston",32.6656417,-79.9206694,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3917,Unprovoked,no activity,M,27,"Right arm nearly severed at shoulder, left wrist lacerated",N,9999,Not Determined,19875253,"USA Puerto Rico Condado Beach, San Juan",18.4599451,-66.07794369999999,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3918,Unprovoked,bathing,M,16,"Left thigh bitten, leg surgically amputated ",N,1700,Said to be a Âsmall sharkÂ,19875253,AUSTRALIA New South Wales Coogee,-33.919,151.2555,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3919,Unprovoked,swimming,M,16,"FATAL, right forearm severed, lacerations from buttocks to heel L",Y,1515,Not Determined,19250312,AUSTRALIA New South Wales Newcastle Beach,-32.9310039,151.7857155,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3920,Unprovoked,swimming,M,27,FATAL,Y,9999,Not Determined,19250310,PAPUA NEW GUINEA Central Province Hula,-10.0948154,147.727522,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3921,Unprovoked,repairing,M,27,"Injuries, if any, unknown, but afterwards diver stunned shark with iron bar",N,9999,2.1 m [7'] shark,19250108,CANADA Vancouver Second Narrows in Burrard Inlet,49.2952336,-123.024461,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3922,Unprovoked,diving,M,27,"Both arms bitten, surgically amputated",N,9999,Not Determined,19875253,"FIJI Viti Levu Island Suva Harbor, Suva",-18.1323119,178.4260368,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3923,Unprovoked,stranded,F,27,FATAL,Y,9999,1.8 m shark,19241125,MEXICO Tamaulipas Tampico,22.2331041,-97.861099,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3924,Unprovoked,fell,M,35,Knee bitten,N,2400,Not Determined,19241124,"PANAMA 2 to 3 miles off Taboguilla Island, Pacific Ocean Pacific Anchorage off the Panama Canal",9.1223491,-79.7311627,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3925,Unprovoked,bathing,M,35,"FATAL, hand severed, both legs & arms bitten & nearly severed ",Y,9999,Not Determined,19241121,USA Puerto Rico Santurce,18.4481441,-66.0641969,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3926,Unprovoked,bathing,M,27,Leg bitten,N,9999,10' shark,19241018,AUSTRALIA Victoria Port Melbourne,-37.8332233,144.9124697,24.041155660377356,0.8,12.665633608815426,1016.2291060291059
3927,Unprovoked,standing,M,27,Left knee & leg bitten. (Tooth fragment recovered from kneecap),N,9999,"Mako shark, 1.9 m [6.5']. Tooth fragment recovered & identified by J.T. Nichols.",19240731,"USA South Carolina Folly Island, near Charleston",32.6656417,-79.9206694,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3928,Provoked,fishing,M,27,Arms broken by hooked shark PROVOKED INCIDENT,N,9999,12' shark,19240714,ENGLAND Dorset Weymouth,50.6099306,-2.4546253,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3929,Provoked,removing,M,27,Netted shark made a5-inch incision above the knee PROVOKED INCIDENT,N,1800,Not Determined,19240618,"USA Florida Bayboro, Pinellas County",27.7589166,-82.6331539,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3930,Unprovoked,fell,M,20,"FATAL, partial remains recovered ",Y,1800,Not Determined,19240425,AUSTRALIA New South Wales Kiama,-34.6738221,150.8443706,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3931,Unprovoked,bathing,F,30,"Legs severely bitten, surgically amputated",N,1900,Not Determined,19240213,AUSTRALIA New South Wales Bronte,-33.902954,151.259729,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3932,Unprovoked,swimming,M,22,FATAL,Y,1515,Not Determined,19240129,"SOUTH AFRICA KwaZulu-Natal South Beach, Durban",-29.8578378,31.034184,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
3933,Unprovoked,swimming,M,27,Lacerations to leg,N,9999,Not Determined,19231212,"AUSTRALIA New South Wales Murwillumbah, Tweed River",-28.3322568,153.3827556,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
